scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint,deadline_slots,size_bucket,compute_bucket,mem_bucket,atomicity,split_bucket,urgency,latency_sensitive,compute_heavy,io_heavy,memory_heavy,routing_hint,task_type,task_subtype,type_reason,multi_flags,is_general,is_deadline_hard,is_latency_sensitive,is_compute_intensive,is_data_intensive,final_flag
light,0,907,7,1594,1594.0,1.5937518,569541800.0,907708300.0,47.78441,text,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,908,17,1596,1596.0,1.1112677,1303716400.0,1448778000.0,75.16671,sensor,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,909,5,1600,1600.0,5.414283,778725200.0,4216238300.0,100.49037,video,0,,,1,0.36183953,continuous,,L,S,L,splittable,S,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,910,15,1600,1600.0,2.2036965,820585400.0,1808321300.0,68.559425,text,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,911,4,1602,1602.0,2.7470295,1215851800.0,3339980500.0,57.34639,sensor,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,912,9,1602,1602.0,1.2233541,1183823700.0,1448235500.0,64.57329,video,0,,,1,0.48452255,continuous,,S,L,M,splittable,M,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,913,11,1607,1607.0,3.3403273,932937900.0,3116318000.0,67.22656,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,914,9,1610,1610.0,1.9465901,1252012700.0,2437155300.0,73.15395,text,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,915,6,1612,1612.0,1.8178695,1181378800.0,2147592400.0,74.44673,text,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,916,10,1612,1612.0,2.36727,730796400.0,1729992400.0,76.12514,video,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,917,5,1615,1615.0,3.0658553,1813623700.0,5560307700.0,34.900433,text,0,,,1,0.3621359,continuous,,L,L,S,splittable,S,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,918,17,1617,1617.0,2.6834505,560551400.0,1504212000.0,67.9872,sensor,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,919,2,1619,1619.0,2.2213414,1218953100.0,2707711000.0,72.49802,sensor,1,1.3501621,1620.3502,1,0.6791613,continuous,2.0,M,L,M,splittable,L,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,920,9,1620,1620.0,2.3932576,1045871940.0,2503040800.0,64.93792,video,1,1.8518977,1621.8519,0,0.0,discrete,2.0,M,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,921,9,1624,1624.0,1.6708095,1755209200.0,2932620300.0,112.36301,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,922,2,1628,1628.0,2.9292238,1311107500.0,3840526800.0,53.37451,image,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,923,4,1628,1628.0,4.111588,1081810000.0,4447957000.0,38.178894,sensor,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,924,12,1628,1628.0,3.4957244,1068954600.0,3736770800.0,65.30486,text,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,925,1,1629,1629.0,3.3718834,827389950.0,2789862400.0,35.35855,sensor,1,1.5106336,1630.5106,0,0.0,discrete,2.0,L,S,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,926,10,1629,1629.0,1.9750247,640656600.0,1265312500.0,44.826847,image,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,927,11,1629,1629.0,1.4184914,487471260.0,691473700.0,61.2674,text,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,928,10,1632,1632.0,4.1251154,724782000.0,2989809200.0,54.1951,video,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,929,11,1632,1632.0,2.241414,1182268800.0,2649954000.0,58.22342,video,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,930,16,1632,1632.0,1.7296818,1437976600.0,2487241700.0,68.52549,text,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,931,9,1633,1633.0,2.2574024,781376300.0,1763880800.0,104.99937,text,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,932,10,1633,1633.0,3.2469027,1262732900.0,4099970800.0,103.68898,video,1,1.2099032,1634.21,0,0.0,discrete,2.0,L,L,L,atomic,NA,hard,True,True,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,933,15,1633,1633.0,1.1382102,429563870.0,488933950.0,94.97011,text,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,934,4,1635,1635.0,1.7985455,1540424300.0,2770523100.0,74.5294,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,935,8,1639,1639.0,1.8835478,896317760.0,1688257300.0,37.723923,text,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,936,0,1643,1643.0,1.5881999,929886460.0,1476845400.0,64.23369,video,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,937,12,1643,1643.0,2.880905,1009032300.0,2906926300.0,86.671814,video,1,1.7387428,1644.7388,1,0.30635253,continuous,2.0,L,M,L,splittable,S,hard,True,False,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'io_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,938,17,1643,1643.0,2.0440292,1735355500.0,3547117600.0,80.238716,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,939,2,1644,1644.0,2.0672283,1573671600.0,3253138400.0,50.00355,text,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,940,8,1646,1646.0,1.2179444,883822300.0,1076446300.0,44.15317,video,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,941,15,1646,1646.0,2.2636828,1588331900.0,3595479600.0,130.54955,video,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,942,2,1648,1648.0,1.1276059,472181630.0,532434780.0,60.107227,text,0,,,1,0.28278777,continuous,,S,S,M,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,943,10,1650,1650.0,1.1869545,1580323200.0,1875771600.0,78.98929,text,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,944,15,1653,1653.0,1.0406734,942114700.0,980433660.0,85.83081,sensor,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,945,7,1654,1654.0,2.2125006,1407437000.0,3113955000.0,51.968147,video,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,946,9,1654,1654.0,2.4104526,1956596500.0,4716283000.0,35.92457,sensor,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,947,13,1654,1654.0,0.6590055,784030460.0,516680420.0,66.83399,text,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,948,0,1657,1657.0,3.0157473,844515650.0,2546845700.0,72.35438,image,0,,,1,0.36079985,continuous,,L,M,M,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,949,9,1657,1657.0,3.2901316,981567740.0,3229487000.0,64.11584,image,1,0.97739303,1657.9774,0,0.0,discrete,1.0,L,M,M,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,950,15,1657,1657.0,2.43177,911044500.0,2215450600.0,71.240776,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,951,14,1658,1658.0,0.7780861,1181957100.0,919664400.0,68.46132,sensor,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,952,3,1666,1666.0,1.4079477,697751600.0,982397760.0,69.905945,video,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,953,8,1667,1667.0,2.1124377,593552500.0,1253842800.0,54.355164,video,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,954,11,1667,1667.0,1.8101774,1395372200.0,2525871000.0,70.35912,image,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,955,16,1671,1671.0,1.8600805,989383500.0,1840332900.0,39.581123,image,1,1.849172,1672.8491,0,0.0,discrete,2.0,M,M,S,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,956,14,1675,1675.0,0.92058307,911852900.0,839436350.0,58.075344,text,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,957,4,1678,1678.0,1.5473945,906417300.0,1402585100.0,48.802387,text,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,958,8,1679,1679.0,2.7660766,734084900.0,2030535200.0,60.811775,image,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,959,3,1685,1685.0,2.6273158,711267500.0,1868724400.0,39.98632,video,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,960,8,1687,1687.0,2.945849,1488601700.0,4385196000.0,82.6659,text,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,961,11,1688,1688.0,1.2960243,1487777200.0,1928195300.0,62.612877,text,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,962,2,1690,1690.0,1.5727361,806892160.0,1269028500.0,41.66169,text,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,963,11,1691,1691.0,1.1628188,723658800.0,841483970.0,52.22724,text,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,964,8,1694,1694.0,5.5438023,1018808100.0,5648071000.0,58.68302,sensor,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,965,15,1696,1696.0,3.3011527,1599617300.0,5280581000.0,42.701603,text,1,1.0918168,1697.0918,0,0.0,discrete,2.0,L,L,S,atomic,NA,hard,True,True,True,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,966,16,1696,1696.0,3.9080403,1506024000.0,5885602300.0,114.652054,text,1,1.7307853,1697.7308,0,0.0,discrete,2.0,L,L,L,atomic,NA,hard,True,True,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,967,13,1698,1698.0,1.4416549,1641030000.0,2365799000.0,72.44975,image,1,1.0547605,1699.0548,0,0.0,discrete,2.0,S,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",False,True,False,False,False,deadline_hard
light,0,968,6,1699,1699.0,2.1854653,728453000.0,1592008700.0,127.27827,text,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,969,8,1700,1700.0,2.2311056,574002940.0,1280661100.0,138.71924,video,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,970,15,1700,1700.0,0.9411795,1654302800.0,1556996000.0,47.22428,text,1,0.94040716,1700.9404,0,0.0,discrete,1.0,S,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",False,True,False,False,False,deadline_hard
light,0,971,16,1703,1703.0,5.5438023,1477844500.0,8192878000.0,38.052204,text,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,972,6,1704,1704.0,1.0082209,1444305500.0,1456179100.0,37.345425,text,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,973,8,1708,1708.0,3.128573,849375550.0,2657333500.0,57.60979,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,974,11,1708,1708.0,2.283363,739293630.0,1688075800.0,67.89304,text,1,0.92848885,1708.9285,0,0.0,discrete,1.0,M,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,975,4,1710,1710.0,1.653662,1126311200.0,1862538000.0,42.423355,sensor,0,,,1,0.41829067,continuous,,M,M,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,976,9,1720,1720.0,1.5463256,575177100.0,889411000.0,61.309975,image,1,1.5878009,1721.5878,0,0.0,discrete,2.0,S,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,977,6,1721,1721.0,3.158885,1958151300.0,6185575000.0,78.115166,sensor,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,978,9,1721,1721.0,2.6318884,587988900.0,1547521300.0,89.98788,text,0,,,1,0.41571867,continuous,,L,S,L,splittable,M,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,979,14,1723,1723.0,2.0892687,594752100.0,1242597000.0,61.252934,text,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,980,9,1724,1724.0,1.2178699,950580030.0,1157682800.0,122.66217,video,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,981,3,1728,1728.0,1.9749236,585634750.0,1156583800.0,49.98291,text,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,982,7,1728,1728.0,2.1495624,1285974000.0,2764281300.0,97.64351,text,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,983,9,1728,1728.0,5.5438023,2133309600.0,11826647000.0,52.934174,video,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,984,9,1728,1728.0,2.1313405,1121783900.0,2390903300.0,34.580894,image,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,985,10,1728,1728.0,2.2056534,541326500.0,1193978800.0,72.271774,image,1,1.2475506,1729.2476,0,0.0,discrete,2.0,M,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,986,12,1730,1730.0,2.2460155,1526144300.0,3427743700.0,99.668686,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,987,2,1732,1732.0,1.1076863,1694707500.0,1877204100.0,57.544353,video,0,,,1,0.67503506,continuous,,S,L,M,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,988,10,1736,1736.0,2.348765,961720800.0,2258856200.0,73.547966,image,0,,,0,0.0,discrete,,M,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,989,15,1744,1744.0,1.646894,916229900.0,1508933500.0,60.96369,text,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,990,2,1749,1749.0,2.807965,1071391400.0,3008429800.0,67.18491,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,991,12,1750,1750.0,1.1926094,977326340.0,1165568600.0,92.53949,text,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,992,15,1752,1752.0,4.122954,1114238100.0,4593952300.0,102.673996,image,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,993,7,1754,1754.0,2.1498423,705570300.0,1516864800.0,85.32367,sensor,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,994,15,1755,1755.0,1.5366653,1618374500.0,2486900000.0,52.799957,image,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,995,1,1758,1758.0,1.3784528,894592200.0,1233153200.0,70.468605,sensor,0,,,1,0.43896413,continuous,,S,M,M,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,996,3,1758,1758.0,2.1358597,938032000.0,2003504800.0,94.01531,video,0,,,1,0.2687068,continuous,,M,M,L,splittable,S,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,997,15,1762,1762.0,2.5192494,1273004300.0,3207015200.0,94.56218,video,0,,,1,0.5699466,continuous,,L,L,L,splittable,M,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,998,4,1763,1763.0,1.0084563,651528450.0,657038000.0,49.471268,sensor,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,999,15,1766,1766.0,1.4352183,875488000.0,1256516400.0,86.07084,sensor,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1000,4,1770,1770.0,2.2054794,2036870000.0,4492275000.0,64.02045,video,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1001,5,1770,1770.0,2.967044,1228853100.0,3646061300.0,55.270195,image,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1002,11,1770,1770.0,1.0305281,902716160.0,930274370.0,59.74565,video,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1003,14,1771,1771.0,2.5561354,860727500.0,2200136000.0,46.964905,text,1,1.573517,1772.5735,0,0.0,discrete,2.0,L,M,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,1004,16,1780,1780.0,1.2622658,672379700.0,848721900.0,33.28498,sensor,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
